Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
LELP1	149018	NM_001010857.3	CCDS30869.1	PRINCIPAL:1	MANE Select
MFAP2	4237	NM_002403.4	CCDS174.1	PRINCIPAL:4	MANE Select
OR2C3	81472	NM_198074.6	CCDS1634.2	PRINCIPAL:1	MANE Select
SVBP	374969	NM_199342.4	CCDS474.1	PRINCIPAL:1	MANE Select
DBT	1629	NM_001918.5	CCDS767.1	PRINCIPAL:1	MANE Select
PYDC5	107181291	NM_001320010.2	-	PRINCIPAL:1	MANE Select
MARCKSL1	65108	NM_023009.7	CCDS361.1	PRINCIPAL:1	MANE Select
IFI44L	10964	NM_006820.4	CCDS687.2	PRINCIPAL:1	MANE Select
TXNIP	10628	NM_006472.6	CCDS72876.1	PRINCIPAL:1	MANE Select
MPC2	25874	NM_001143674.4	CCDS1266.1	PRINCIPAL:1	MANE Select
WDTC1	23038	NM_001276252.2	CCDS60044.1	PRINCIPAL:4	MANE Select
NMNAT2	23057	NM_015039.4	CCDS1353.1	PRINCIPAL:1	MANE Select
S100A5	6276	NM_001394232.1	-	PRINCIPAL:1	MANE Select
RABGAP1L	9910	NM_001366446.1	-	PRINCIPAL:4	MANE Select
C1orf68	100129271	NM_001024679.3	CCDS44226.1	PRINCIPAL:1	MANE Select
RGS4	5999	NM_005613.6	CCDS1243.1	PRINCIPAL:1	MANE Select
CAMSAP2	23271	NM_203459.4	CCDS1404.1	PRINCIPAL:4	MANE Select
NID1	4811	NM_002508.3	CCDS1608.1	PRINCIPAL:1	MANE Select
MAP1LC3C	440738	NM_001004343.3	CCDS31074.1	PRINCIPAL:1	MANE Select
LCE2B	26239	NM_014357.5	CCDS1020.1	PRINCIPAL:1	MANE Select
AK2	204	NM_001625.4	CCDS374.1	PRINCIPAL:4	MANE Select
KCNJ9	3765	NM_004983.3	CCDS1194.1	PRINCIPAL:1	MANE Select
LDLRAP1	26119	NM_015627.3	CCDS30639.1	PRINCIPAL:2	MANE Select
SYCP1	6847	NM_003176.4	CCDS879.1	PRINCIPAL:1	MANE Select
SYNC	81493	NM_030786.3	CCDS367.2	PRINCIPAL:4	MANE Select
LRRC8C	84230	NM_032270.5	CCDS725.1	PRINCIPAL:1	MANE Select
DDAH1	23576	NM_012137.4	CCDS705.1	PRINCIPAL:1	MANE Select
CCDC163	126661	NM_001102601.3	-	PRINCIPAL:4	MANE Select
FCRL3	115352	NM_052939.4	CCDS1167.1	PRINCIPAL:2	MANE Select
DYNLT4	343521	NM_001377534.1	-	PRINCIPAL:1	MANE Select
YARS1	8565	NM_003680.4	CCDS368.1	PRINCIPAL:1	MANE Select
MR1	3140	NM_001385161.1	-	PRINCIPAL:1	MANE Select
PLA2G2C	391013	NM_001367969.2	-	PRINCIPAL:1	MANE Select
BTBD8	284697	NM_001376131.1	-	PRINCIPAL:2	MANE Select
ACKR1	2532	NM_002036.4	CCDS1183.1	PRINCIPAL:2	MANE Select
IGSF21	84966	NM_032880.5	CCDS184.1	PRINCIPAL:1	MANE Select
POGK	57645	NM_017542.5	CCDS1254.1	PRINCIPAL:1	MANE Select
ADGRL4	64123	NM_022159.4	CCDS41352.1	PRINCIPAL:1	MANE Select
ADORA3	140	NM_000677.4	CCDS839.1	PRINCIPAL:1	MANE Select
ORC1	4998	NM_004153.4	CCDS566.1	PRINCIPAL:2	MANE Select
SF3A3	10946	NM_006802.4	CCDS428.1	PRINCIPAL:1	MANE Select
CLSPN	63967	NM_022111.4	CCDS396.1	PRINCIPAL:2	MANE Select
AURKAIP1	54998	NM_017900.3	CCDS25.1	PRINCIPAL:1	MANE Select
RSC1A1	6248	NM_006511.3	CCDS161.1	PRINCIPAL:1	MANE Select
CRTC2	200186	NM_181715.3	CCDS30875.1	PRINCIPAL:4	MANE Select
INTS11	54973	NM_017871.6	CCDS21.1	PRINCIPAL:1	MANE Select
CTXND2	100996521	NM_001384189.2	-	PRINCIPAL:1	MANE Select
KHDC4	22889	NM_014949.4	CCDS30885.1	PRINCIPAL:1	MANE Select
OR2T2	401992	NM_001004136.2	CCDS31116.1	PRINCIPAL:1	MANE Select
COG2	22796	NM_007357.3	CCDS1584.1	PRINCIPAL:4	MANE Select
THBS3	7059	NM_007112.5	CCDS1099.1	PRINCIPAL:2	MANE Select
PDC	5132	NM_002597.5	CCDS1370.1	PRINCIPAL:1	MANE Select
GALNT2	2590	NM_004481.5	CCDS1582.1	PRINCIPAL:1	MANE Select
NKAIN1	79570	NM_024522.3	CCDS339.2	PRINCIPAL:1	MANE Select
SRSF10	10772	NM_054016.4	CCDS30630.1	PRINCIPAL:4	MANE Select
OR2B11	127623	NM_001004492.2	CCDS31090.1	PRINCIPAL:1	MANE Select
MOV10	4343	NM_001321324.2	CCDS853.1	PRINCIPAL:1	MANE Select
AGL	178	NM_000642.3	CCDS759.1	PRINCIPAL:1	MANE Select
C2CD4D	100191040	NM_001394591.1	-	PRINCIPAL:1	MANE Select
NMNAT1	64802	NM_022787.4	CCDS108.1	PRINCIPAL:1	MANE Select
GNB1	2782	NM_002074.5	CCDS34.1	PRINCIPAL:1	MANE Select
TMEM88B	643965	NM_001146685.2	CCDS57964.1	PRINCIPAL:1	MANE Select
LRRC7	57554	NM_001370785.2	-	PRINCIPAL:1	MANE Select
PRUNE1	58497	NM_021222.3	CCDS977.1	PRINCIPAL:1	MANE Select
CR1L	1379	NM_175710.2	CCDS44310.1	PRINCIPAL:1	MANE Select
ZNF684	127396	NM_152373.4	CCDS454.1	PRINCIPAL:1	MANE Select
RFX5	5993	NM_001025603.2	CCDS994.1	PRINCIPAL:1	MANE Select
TMEM54	113452	NM_033504.4	CCDS371.1	PRINCIPAL:1	MANE Select
ROR1	4919	NM_005012.4	CCDS626.1	PRINCIPAL:1	MANE Select
PADI6	353238	NM_207421.4	CCDS72715.1	PRINCIPAL:1	MANE Select
LCE1F	353137	NM_178354.3	CCDS1023.1	PRINCIPAL:1	MANE Select
CDC7	8317	NM_003503.4	CCDS734.1	PRINCIPAL:1	MANE Select
ZNHIT6	54680	NM_017953.4	CCDS707.1	PRINCIPAL:2	MANE Select
C1orf115	79762	NM_024709.5	CCDS1524.1	PRINCIPAL:1	MANE Select
TMED5	50999	NM_016040.5	CCDS743.1	PRINCIPAL:1	MANE Select
ASTN1	460	NM_004319.3	CCDS1319.1	PRINCIPAL:1	MANE Select
HENMT1	113802	NM_001102592.2	CCDS787.1	PRINCIPAL:2	MANE Select
TNFRSF25	8718	NM_003790.3	CCDS71.1	PRINCIPAL:2	MANE Select
GALE	2582	NM_001008216.2	CCDS242.1	PRINCIPAL:1	MANE Select
TESK2	10420	NM_007170.3	CCDS41323.1	PRINCIPAL:1	MANE Select
CD2	914	NM_001767.5	CCDS889.1	PRINCIPAL:2	MANE Select
SEMA4A	64218	NM_022367.4	CCDS1132.1	PRINCIPAL:1	MANE Select
RNPEP	6051	NM_020216.4	CCDS1418.1	PRINCIPAL:1	MANE Select
CD244	51744	NM_016382.4	CCDS1210.1	PRINCIPAL:2	MANE Select
HES2	54626	NM_019089.5	CCDS30574.1	PRINCIPAL:1	MANE Select
TRIM11	81559	NM_145214.3	CCDS31048.1	PRINCIPAL:4	MANE Select
TAS1R3	83756	NM_152228.3	CCDS30556.1	PRINCIPAL:4	MANE Select
NEK7	140609	NM_133494.3	CCDS1394.1	PRINCIPAL:1	MANE Select
CTBS	1486	NM_004388.3	CCDS698.1	PRINCIPAL:1	MANE Select
TOR1AIP1	26092	NM_015602.4	CCDS1335.1	PRINCIPAL:4	MANE Select
RNF2	6045	NM_007212.4	CCDS1365.1	PRINCIPAL:1	MANE Select
VWA1	64856	NM_022834.5	CCDS27.1	PRINCIPAL:1	MANE Select
ATG4C	84938	NM_032852.4	CCDS623.1	PRINCIPAL:1	MANE Select
F11R	50848	NM_016946.6	CCDS1213.1	PRINCIPAL:2	MANE Select
PRAMEF4	400735	NM_001009611.4	CCDS30592.1	PRINCIPAL:1	MANE Select
METTL25B	51093	NM_015997.4	CCDS1154.1	PRINCIPAL:1	MANE Select
DPM3	54344	NM_153741.2	CCDS1095.1	PRINCIPAL:1	MANE Select
TMCC2	9911	NM_014858.4	CCDS30984.1	PRINCIPAL:4	MANE Select
ETV3	2117	NM_001145312.3	CCDS44250.1	PRINCIPAL:1	MANE Select
OR1C1	26188	NM_012353.3	CCDS41481.1	PRINCIPAL:1	MANE Select
GLUL	2752	NM_001033044.4	CCDS1344.1	PRINCIPAL:1	MANE Select
LHX9	56956	NM_020204.3	CCDS1393.1	PRINCIPAL:1	MANE Select
GPR157	80045	NM_024980.5	CCDS100.2	PRINCIPAL:1	MANE Select
ACTL8	81569	NM_030812.3	CCDS183.1	PRINCIPAL:1	MANE Select
LRRC47	57470	NM_020710.3	CCDS51.1	PRINCIPAL:1	MANE Select
CZIB	54987	NM_017887.3	CCDS576.1	PRINCIPAL:1	MANE Select
C1orf174	339448	NM_207356.3	CCDS53.1	PRINCIPAL:1	MANE Select
NRAS	4893	NM_002524.5	CCDS877.1	PRINCIPAL:1	MANE Select
SRGAP2C	653464	NM_001329984.2	CCDS81364.1	PRINCIPAL:2	MANE Select
SLC19A2	10560	NM_006996.3	CCDS1280.1	PRINCIPAL:1	MANE Select
OR14C36	127066	NM_001001918.1	CCDS31112.1	PRINCIPAL:1	MANE Select
CPT2	1376	NM_000098.3	CCDS575.1	PRINCIPAL:1	MANE Select
ARHGEF19	128272	NM_153213.5	CCDS170.1	PRINCIPAL:1	MANE Select
KHDRBS1	10657	NM_006559.3	CCDS350.1	PRINCIPAL:1	MANE Select
PODN	127435	NM_153703.5	CCDS573.1	PRINCIPAL:1	MANE Select
TP53BP2	7159	NM_001031685.3	CCDS44319.1	PRINCIPAL:1	MANE Select
C1orf52	148423	NM_198077.4	CCDS703.1	PRINCIPAL:1	MANE Select
EXOSC10	5394	NM_001001998.3	CCDS30584.1	PRINCIPAL:4	MANE Select
PRAMEF14	729528	NM_001024661.2	CCDS76109.1	PRINCIPAL:1	MANE Select
UBXN10	127733	NM_152376.5	CCDS205.1	PRINCIPAL:1	MANE Select
GOLT1A	127845	NM_198447.2	CCDS1443.1	PRINCIPAL:1	MANE Select
IRF2BP2	359948	NM_182972.3	CCDS1602.1	PRINCIPAL:4	MANE Select
PIAS3	10401	NM_006099.3	CCDS72866.1	PRINCIPAL:1	MANE Select
HMGCL	3155	NM_000191.3	CCDS243.1	PRINCIPAL:1	MANE Select
TMEM167B	56900	NM_020141.4	CCDS30789.1	PRINCIPAL:1	MANE Select
APOBEC4	403314	NM_203454.3	CCDS1358.1	PRINCIPAL:1	MANE Select
FAM43B	163933	NM_207334.3	CCDS209.1	PRINCIPAL:1	MANE Select
PPOX	5498	NM_001122764.3	CCDS1221.1	PRINCIPAL:1	MANE Select
RBP7	116362	NM_052960.3	CCDS109.1	PRINCIPAL:1	MANE Select
GSTM2	2946	NM_000848.4	CCDS808.1	PRINCIPAL:1	MANE Select
SLAMF1	6504	NM_003037.5	CCDS1207.1	PRINCIPAL:1	MANE Select
OR2AJ1	127608	NM_001355235.2	-	PRINCIPAL:1	MANE Select
FAM229A	100128071	NM_001167676.2	CCDS57985.1	PRINCIPAL:1	MANE Select
KDF1	126695	NM_152365.3	CCDS293.1	PRINCIPAL:1	MANE Select
GBP1	2633	NM_002053.3	CCDS718.1	PRINCIPAL:1	MANE Select
CSDE1	7812	NM_001007553.3	CCDS30812.1	PRINCIPAL:1	MANE Select
IL6R	3570	NM_000565.4	CCDS1067.1	PRINCIPAL:2	MANE Select
FAM76A	199870	NM_152660.3	CCDS309.1	PRINCIPAL:1	MANE Select
TOR1AIP2	163590	NM_001199260.2	CCDS1334.1	PRINCIPAL:1	MANE Select
EPS8L3	79574	NM_133181.4	CCDS814.1	PRINCIPAL:4	MANE Select
ZNF697	90874	NM_001080470.2	CCDS44202.1	PRINCIPAL:1	MANE Select
TADA1	117143	NM_053053.4	CCDS1255.1	PRINCIPAL:1	MANE Select
SLC22A15	55356	NM_018420.3	CCDS44198.1	PRINCIPAL:1	MANE Select
ALDH4A1	8659	NM_003748.4	CCDS188.1	PRINCIPAL:1	MANE Select
GNPAT	8443	NM_014236.4	CCDS1592.1	PRINCIPAL:2	MANE Select
H3-4	8290	NM_003493.3	CCDS1572.1	PRINCIPAL:1	MANE Select
H3C13	653604	NM_001123375.3	CCDS41388.1	PRINCIPAL:1	MANE Select
GPR88	54112	NM_022049.3	CCDS772.1	PRINCIPAL:1	MANE Select
DSTYK	25778	NM_015375.3	CCDS1451.1	PRINCIPAL:1	MANE Select
INSRR	3645	NM_014215.3	CCDS1160.1	PRINCIPAL:1	MANE Select
PYHIN1	149628	NM_152501.5	CCDS1178.1	PRINCIPAL:2	MANE Select
PIK3R3	8503	NM_003629.4	CCDS529.1	PRINCIPAL:1	MANE Select
CDK18	5129	NM_212502.3	CCDS44300.1	PRINCIPAL:1	MANE Select
SFTPB	6439	NM_000542.5	CCDS1983.2	PRINCIPAL:2	MANE Select
PDIA6	10130	NM_005742.4	CCDS1675.1	PRINCIPAL:2	MANE Select
NDUFA10	4705	NM_004544.4	CCDS2531.1	PRINCIPAL:1	MANE Select
TMEM214	54867	NM_017727.5	CCDS42664.1	PRINCIPAL:1	MANE Select
PREB	10113	NM_013388.6	CCDS1738.1	PRINCIPAL:1	MANE Select
KLHL41	10324	NM_006063.3	CCDS2234.1	PRINCIPAL:1	MANE Select
TGFBRAP1	9392	NM_004257.6	CCDS2067.1	PRINCIPAL:1	MANE Select
CAD	790	NM_004341.5	CCDS1742.1	PRINCIPAL:1	MANE Select
SCYGR8	112441432	NM_001395409.1	-	PRINCIPAL:1	MANE Select
IKZF2	22807	NM_001387220.1	-	PRINCIPAL:4	MANE Select
MSGN1	343930	NM_001105569.3	CCDS42657.1	PRINCIPAL:1	MANE Select
TMEM150A	129303	NM_001031738.3	CCDS33233.1	PRINCIPAL:1	MANE Select
HAAO	23498	NM_012205.3	CCDS33187.1	PRINCIPAL:1	MANE Select
DUSP2	1844	NM_004418.4	CCDS2016.1	PRINCIPAL:1	MANE Select
FKBP7	51661	NM_181342.3	CCDS2280.1	PRINCIPAL:2	MANE Select
C2orf68	388969	NM_001013649.4	CCDS42704.1	PRINCIPAL:1	MANE Select
CXCR4	7852	NM_003467.3	CCDS46420.1	PRINCIPAL:2	MANE Select
MZT2A	653784	NM_001085365.2	CCDS42758.1	PRINCIPAL:2	MANE Select
KCNG3	170850	NM_133329.6	CCDS1809.1	PRINCIPAL:1	MANE Select
CAPG	822	NM_001747.4	CCDS1974.1	PRINCIPAL:1	MANE Select
EPC2	26122	NM_015630.4	CCDS46422.1	PRINCIPAL:4	MANE Select
AAMP	14	NM_001087.5	CCDS33378.1	PRINCIPAL:4	MANE Select
FAM168B	130074	NM_001009993.4	CCDS42755.1	PRINCIPAL:1	MANE Select
GPR39	2863	NM_001508.3	CCDS2170.1	PRINCIPAL:1	MANE Select
PLEK	5341	NM_002664.3	CCDS1887.1	PRINCIPAL:1	MANE Select
DAW1	164781	NM_178821.3	CCDS2470.1	PRINCIPAL:1	MANE Select
FASTKD1	79675	NM_024622.6	CCDS33318.1	PRINCIPAL:4	MANE Select
GTF3C3	9330	NM_012086.5	CCDS2316.1	PRINCIPAL:1	MANE Select
G6PC2	57818	NM_021176.3	CCDS2230.1	PRINCIPAL:1	MANE Select
TTC30B	150737	NM_152517.3	CCDS42784.1	PRINCIPAL:1	MANE Select
NPPC	4880	NM_024409.4	CCDS2489.1	PRINCIPAL:1	MANE Select
ZFP36L2	678	NM_006887.5	CCDS1811.1	PRINCIPAL:1	MANE Select
CD8A	925	NM_001768.7	CCDS1992.1	PRINCIPAL:2	MANE Select
FBXO36	130888	NM_174899.5	CCDS2472.1	PRINCIPAL:1	MANE Select
ACADL	33	NM_001608.4	CCDS2389.1	PRINCIPAL:1	MANE Select
RNASEH1	246243	NM_002936.6	CCDS1647.1	PRINCIPAL:2	MANE Select
RPRM	56475	NM_019845.3	CCDS2198.1	PRINCIPAL:1	MANE Select
CIAO1	9391	NM_004804.3	CCDS2019.1	PRINCIPAL:1	MANE Select
NR4A2	4929	NM_006186.4	CCDS2201.1	PRINCIPAL:1	MANE Select
TTC31	64427	NM_022492.6	CCDS42701.1	PRINCIPAL:2	MANE Select
ATP6V1B1	525	NM_001692.4	CCDS1912.1	PRINCIPAL:1	MANE Select
MRPL44	65080	NM_022915.5	CCDS2459.1	PRINCIPAL:1	MANE Select
DCAF17	80067	NM_025000.4	CCDS2243.2	PRINCIPAL:1	MANE Select
ICOS	29851	NM_012092.4	CCDS2363.1	PRINCIPAL:2	MANE Select
FMNL2	114793	NM_052905.4	CCDS46429.1	PRINCIPAL:4	MANE Select
CRYGA	1418	NM_014617.4	CCDS33367.1	PRINCIPAL:1	MANE Select
GLB1L	79411	NM_001286423.2	CCDS2437.1	PRINCIPAL:1	MANE Select
MOB4	25843	NM_015387.5	CCDS2321.1	PRINCIPAL:1	MANE Select
CHRNA1	1134	NM_000079.4	CCDS2261.1	PRINCIPAL:1	MANE Select
DAPL1	92196	NM_001017920.3	CCDS33307.1	PRINCIPAL:1	MANE Select
ANKRD23	200539	NM_144994.8	CCDS2027.1	PRINCIPAL:1	MANE Select
SRBD1	55133	NM_018079.5	CCDS1823.1	PRINCIPAL:1	MANE Select
TMSB10	9168	NM_021103.4	CCDS1970.1	PRINCIPAL:1	MANE Select
POLR1A	25885	NM_015425.6	CCDS42706.1	PRINCIPAL:1	MANE Select
MAL	4118	NM_002371.4	CCDS2006.1	PRINCIPAL:1	MANE Select
UGT1A5	54579	NM_019078.2	CCDS33404.1	PRINCIPAL:1	MANE Select
PER2	8864	NM_022817.3	CCDS2528.1	PRINCIPAL:1	MANE Select
CTLA4	1493	NM_005214.5	CCDS2362.1	PRINCIPAL:1	MANE Select
COPS7B	64708	NM_022730.4	CCDS2488.1	PRINCIPAL:1	MANE Select
SP110	3431	NM_080424.4	CCDS2475.1	PRINCIPAL:4	MANE Select
CCNT2	905	NM_058241.3	CCDS2174.1	PRINCIPAL:4	MANE Select
CYRIA	81553	NM_030797.4	CCDS1688.1	PRINCIPAL:1	MANE Select
BABAM2	9577	NM_199191.3	CCDS1763.1	PRINCIPAL:1	MANE Select
TCF7L1	83439	NM_031283.3	CCDS1971.1	PRINCIPAL:2	MANE Select
VPS54	51542	NM_016516.3	CCDS33208.1	PRINCIPAL:1	MANE Select
EIF5B	9669	NM_015904.4	CCDS42721.1	PRINCIPAL:1	MANE Select
TUBA4A	7277	NM_006000.3	CCDS2438.1	PRINCIPAL:1	MANE Select
NOP58	51602	NM_015934.5	CCDS2353.1	PRINCIPAL:1	MANE Select
RAB6C	84084	NM_032144.3	CCDS46408.1	PRINCIPAL:1	MANE Select
C2orf42	54980	NM_017880.3	CCDS1899.1	PRINCIPAL:1	MANE Select
PCYOX1	51449	NM_016297.4	CCDS1902.1	PRINCIPAL:1	MANE Select
PHOSPHO2	493911	NM_001008489.4	CCDS33319.1	PRINCIPAL:1	MANE Select
ZDBF2	57683	NM_020923.3	CCDS46501.1	PRINCIPAL:2	MANE Select
MRPL19	9801	NM_014763.4	CCDS1960.2	PRINCIPAL:1	MANE Select
STK11IP	114790	NM_052902.4	CCDS46521.2	PRINCIPAL:2	MANE Select
PMS1	5378	NM_000534.5	CCDS2302.1	PRINCIPAL:1	MANE Select
LIMS4	100288695	NM_001371340.3	-	PRINCIPAL:1	MANE Select
RNPEPL1	57140	NM_018226.6	-	PRINCIPAL:1	MANE Select
CYS1	192668	NM_001037160.3	CCDS33145.1	PRINCIPAL:1	MANE Select
ZNF385B	151126	NM_152520.6	CCDS33339.2	PRINCIPAL:4	MANE Select
RAD51AP2	729475	NM_001099218.3	CCDS42656.1	PRINCIPAL:4	MANE Select
CNRIP1	25927	NM_015463.3	CCDS1886.1	PRINCIPAL:1	MANE Select
MSH2	4436	NM_000251.3	CCDS1834.1	PRINCIPAL:1	MANE Select
SUCLG1	8802	NM_003849.4	CCDS1967.2	PRINCIPAL:1	MANE Select
SH3RF3	344558	NM_001099289.3	CCDS74557.1	PRINCIPAL:1	MANE Select
CTDSP1	58190	NM_021198.3	CCDS2416.1	PRINCIPAL:4	MANE Select
SH3YL1	26751	NM_015677.4	CCDS42646.2	PRINCIPAL:1	MANE Select
KCNJ13	3769	NM_002242.4	CCDS2498.1	PRINCIPAL:1	MANE Select
CD207	50489	NM_015717.5	CCDS74520.1	PRINCIPAL:1	MANE Select
FN1	2335	NM_212482.4	CCDS42814.1	PRINCIPAL:1	MANE Select
STARD7	56910	NM_020151.4	CCDS2017.2	PRINCIPAL:1	MANE Select
ASTL	431705	NM_001002036.4	CCDS33249.1	PRINCIPAL:2	MANE Select
SPC25	57405	NM_020675.4	CCDS2229.1	PRINCIPAL:1	MANE Select
CATIP	375307	NM_198559.2	CCDS2414.1	PRINCIPAL:2	MANE Select
SIX3	6496	NM_005413.4	CCDS1821.1	PRINCIPAL:1	MANE Select
FOXI3	344167	NM_001135649.3	CCDS77433.1	PRINCIPAL:1	MANE Select
GKN1	56287	NM_019617.4	CCDS1891.2	PRINCIPAL:1	MANE Select
PNO1	56902	NM_020143.4	CCDS1885.1	PRINCIPAL:1	MANE Select
KYNU	8942	NM_003937.3	CCDS2183.1	PRINCIPAL:1	MANE Select
GCG	2641	NM_002054.5	CCDS46439.1	PRINCIPAL:1	MANE Select
TTC7A	57217	NM_020458.4	CCDS33193.1	PRINCIPAL:1	MANE Select
OST4	100128731	NM_001134693.2	CCDS58703.1	PRINCIPAL:1	MANE Select
SCLY	51540	NM_016510.7	CCDS2524.2	PRINCIPAL:1	MANE Select
RHBDD1	84236	NM_001167608.3	CCDS2464.1	PRINCIPAL:1	MANE Select
INHBB	3625	NM_002193.4	CCDS2132.1	PRINCIPAL:1	MANE Select
GPR45	11250	NM_007227.3	CCDS2066.1	PRINCIPAL:1	MANE Select
TRABD2A	129293	NM_001277053.2	CCDS62946.1	PRINCIPAL:1	MANE Select
ALKAL2	285016	NM_001002919.3	CCDS46218.1	PRINCIPAL:4	MANE Select
WDSUB1	151525	NM_001128212.3	CCDS2208.1	PRINCIPAL:1	MANE Select
PLCD4	84812	NM_032726.4	CCDS46516.1	PRINCIPAL:1	MANE Select
EIF2AK3	9451	NM_004836.7	CCDS33241.1	PRINCIPAL:1	MANE Select
UBE2F	140739	NM_080678.3	CCDS2523.1	PRINCIPAL:1	MANE Select
SPDYA	245711	NM_182756.4	CCDS1767.2	PRINCIPAL:1	MANE Select
ASB3	51130	NM_016115.5	CCDS1846.1	PRINCIPAL:1	MANE Select
CREG2	200407	NM_153836.4	CCDS2052.1	PRINCIPAL:1	MANE Select
CASP10	843	NM_032977.4	CCDS2340.1	PRINCIPAL:2	MANE Select
FOXD4L1	200350	NM_012184.5	CCDS2117.1	PRINCIPAL:1	MANE Select
SLC9A2	6549	NM_003048.6	CCDS2062.1	PRINCIPAL:1	MANE Select
XDH	7498	NM_000379.4	CCDS1775.1	PRINCIPAL:4	MANE Select
LRRTM4	80059	NM_001134745.3	CCDS46346.1	PRINCIPAL:4	MANE Select
GALM	130589	NM_138801.3	CCDS1797.1	PRINCIPAL:1	MANE Select
AOX1	316	NM_001159.4	CCDS33360.1	PRINCIPAL:1	MANE Select
DTNB	1838	NM_021907.5	CCDS46237.1	PRINCIPAL:4	MANE Select
ATP5MC3	518	NM_001689.5	CCDS2263.1	PRINCIPAL:1	MANE Select
LYPD1	116372	NM_144586.7	CCDS42759.1	PRINCIPAL:1	MANE Select
IFT172	26160	NM_015662.3	CCDS1755.1	PRINCIPAL:1	MANE Select
KCNK12	56660	NM_022055.2	CCDS1835.1	PRINCIPAL:1	MANE Select
CFAP65	255101	NM_194302.4	CCDS2430.2	PRINCIPAL:2	MANE Select
CAVIN2	8436	NM_004657.6	CCDS2313.1	PRINCIPAL:1	MANE Select
CEP68	23177	NM_015147.3	CCDS1880.2	PRINCIPAL:2	MANE Select
PLCL1	5334	NM_006226.4	CCDS2326.2	PRINCIPAL:1	MANE Select
EFR3B	22979	NM_014971.2	CCDS46231.1	PRINCIPAL:1	MANE Select
CYBRD1	79901	NM_024843.4	CCDS2244.1	PRINCIPAL:1	MANE Select
METAP1D	254042	NM_199227.3	CCDS2246.1	PRINCIPAL:1	MANE Select
CHPF	79586	NM_024536.6	CCDS2443.1	PRINCIPAL:1	MANE Select
FIGN	55137	NM_018086.4	CCDS2221.2	PRINCIPAL:4	MANE Select
MARS2	92935	NM_138395.4	CCDS33358.1	PRINCIPAL:1	MANE Select
ANKMY1	51281	NM_001282771.3	CCDS63185.1	PRINCIPAL:4	MANE Select
TTN	7273	NM_001267550.2	CCDS59435.1	PRINCIPAL:1	MANE Select
TFPI	7035	NM_006287.6	CCDS2294.1	PRINCIPAL:1	MANE Select
MITD1	129531	NM_138798.3	CCDS2040.1	PRINCIPAL:1	MANE Select
MRPL35	51318	NM_016622.4	CCDS1988.1	PRINCIPAL:1	MANE Select
RGPD3	653489	NM_001144013.2	CCDS46379.1	PRINCIPAL:1	MANE Select
ARHGAP25	9938	NM_001007231.3	CCDS33214.2	PRINCIPAL:4	MANE Select
NAB1	4664	NM_005966.4	CCDS2307.1	PRINCIPAL:4	MANE Select
ORC4	5000	NM_181741.4	CCDS2187.1	PRINCIPAL:1	MANE Select
LCT	3938	NM_002299.4	CCDS2178.1	PRINCIPAL:1	MANE Select
SGO2	151246	NM_152524.6	CCDS42796.1	PRINCIPAL:2	MANE Select
COPS8	10920	NM_006710.5	CCDS2517.1	PRINCIPAL:1	MANE Select
MFSD2B	388931	NM_001346880.2	CCDS86824.1	PRINCIPAL:1	MANE Select
STK16	8576	NM_001330213.2	CCDS42822.1	PRINCIPAL:1	MANE Select
MTX2	10651	NM_006554.5	CCDS2272.1	PRINCIPAL:1	MANE Select
WDR33	55339	NM_018383.5	CCDS2150.1	PRINCIPAL:1	MANE Select
FARP2	9855	NM_014808.4	CCDS33424.1	PRINCIPAL:2	MANE Select
CAPN10	11132	NM_023083.4	CCDS42838.1	PRINCIPAL:1	MANE Select
IL1R1	3554	NM_000877.4	CCDS2055.1	PRINCIPAL:1	MANE Select
TRIM43	129868	NM_138800.3	CCDS2015.1	PRINCIPAL:1	MANE Select
THSD7B	80731	NM_001316349.2	CCDS82515.1	PRINCIPAL:1	MANE Select
PRKCE	5581	NM_005400.3	CCDS1824.1	PRINCIPAL:1	MANE Select
RMDN2	151393	NM_001170791.3	CCDS54351.1	PRINCIPAL:1	MANE Select
PECR	55825	NM_018441.6	CCDS33375.1	PRINCIPAL:1	MANE Select
PDE6D	5147	NM_002601.4	CCDS33398.1	PRINCIPAL:1	MANE Select
HS6ST1	9394	NM_004807.3	CCDS42748.1	PRINCIPAL:1	MANE Select
CNPPD1	27013	NM_015680.6	CCDS2433.1	PRINCIPAL:1	MANE Select
PDK1	5163	NM_002610.5	CCDS2250.1	PRINCIPAL:1	MANE Select
ANXA4	307	NM_001153.5	CCDS1894.1	PRINCIPAL:1	MANE Select
DNAH7	56171	NM_018897.3	CCDS42794.1	PRINCIPAL:1	MANE Select
MAIP1	79568	NM_001394955.1	-	PRINCIPAL:1	MANE Select
COMMD1	150684	NM_152516.4	CCDS1869.1	PRINCIPAL:1	MANE Select
DNAAF10	116143	NM_138458.4	CCDS1884.1	PRINCIPAL:1	MANE Select
NAGK	55577	NM_017567.6	CCDS33220.2	PRINCIPAL:1	MANE Select
MYO1B	4430	NM_001130158.3	CCDS46477.1	PRINCIPAL:1	MANE Select
REL	5966	NM_001291746.2	CCDS74515.1	PRINCIPAL:1	MANE Select
C2orf78	388960	NM_001080474.3	CCDS46338.1	PRINCIPAL:2	MANE Select
MAP3K2	10746	NM_001371910.2	-	PRINCIPAL:1	MANE Select
