Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
NWD2	ENSG00000174145	ENST00000309447	CCDS47040.1	PRINCIPAL:1	MANE_Select
CHRNA9	ENSG00000174343	ENST00000310169	CCDS3459.1	PRINCIPAL:1	MANE_Select
ADH6	ENSG00000172955	ENST00000394899	CCDS43255.1	PRINCIPAL:1	MANE_Select
KLHL8	ENSG00000145332	ENST00000273963	CCDS3617.1	PRINCIPAL:1	MANE_Select
HNRNPDL	ENSG00000152795	ENST00000295470	CCDS3593.1	PRINCIPAL:4	MANE_Select
DCAF16	ENSG00000163257	ENST00000382247	CCDS3423.1	PRINCIPAL:1	MANE_Select
TTC29	ENSG00000137473	ENST00000325106	CCDS47141.1	PRINCIPAL:4	MANE_Select
THEGL	ENSG00000249693	ENST00000512175	CCDS58899.1	PRINCIPAL:1	MANE_Select
ZNF518B	ENSG00000178163	ENST00000326756	CCDS33960.1	PRINCIPAL:1	MANE_Select
GPM6A	ENSG00000150625	ENST00000393658	CCDS3824.1	PRINCIPAL:1	MANE_Select
GALNT7	ENSG00000109586	ENST00000265000	CCDS3815.1	PRINCIPAL:3	MANE_Select
NAF1	ENSG00000145414	ENST00000274054	CCDS3803.1	PRINCIPAL:2	MANE_Select
CXCL10	ENSG00000169245	ENST00000306602	CCDS43240.1	PRINCIPAL:1	MANE_Select
KIT	ENSG00000157404	ENST00000288135	CCDS3496.1	PRINCIPAL:4	MANE_Select
TACC3	ENSG00000013810	ENST00000313288	CCDS3352.1	PRINCIPAL:2	MANE_Select
SPCS3	ENSG00000129128	ENST00000503362	CCDS54823.1	PRINCIPAL:1	MANE_Select
TMPRSS11B	ENSG00000185873	ENST00000332644	CCDS3521.1	PRINCIPAL:1	MANE_Select
HSPA4L	ENSG00000164070	ENST00000296464	CCDS3734.1	PRINCIPAL:1	MANE_Select
GUCY1B1	ENSG00000061918	ENST00000264424	CCDS47154.1	PRINCIPAL:1	MANE_Select
SNCA	ENSG00000145335	ENST00000394991	CCDS3634.1	PRINCIPAL:1	MANE_Select
DCK	ENSG00000156136	ENST00000286648	CCDS3548.1	PRINCIPAL:1	MANE_Select
CENPC	ENSG00000145241	ENST00000273853	CCDS47063.1	PRINCIPAL:1	MANE_Select
MMRN1	ENSG00000138722	ENST00000264790	CCDS3635.1	PRINCIPAL:1	MANE_Select
SPARCL1	ENSG00000152583	ENST00000282470	CCDS3622.1	PRINCIPAL:2	MANE_Select
MUC7	ENSG00000171195	ENST00000304887	CCDS3541.1	PRINCIPAL:1	MANE_Select
CXCL11	ENSG00000169248	ENST00000306621	CCDS3574.1	PRINCIPAL:1	MANE_Select
CC2D2A	ENSG00000048342	ENST00000424120	CCDS47026.1	PRINCIPAL:1	MANE_Select
ATOH1	ENSG00000172238	ENST00000306011	CCDS3638.1	PRINCIPAL:1	MANE_Select
ABCE1	ENSG00000164163	ENST00000296577	CCDS34071.1	PRINCIPAL:1	MANE_Select
ZNF721	ENSG00000182903	ENST00000511833	CCDS46991.1	PRINCIPAL:1	MANE_Select
TENM3	ENSG00000218336	ENST00000511685	CCDS47165.1	PRINCIPAL:1	MANE_Select
ENPEP	ENSG00000138792	ENST00000265162	CCDS3691.1	PRINCIPAL:1	MANE_Select
UGT2B7	ENSG00000171234	ENST00000305231	CCDS3526.1	PRINCIPAL:1	MANE_Select
UBE2K	ENSG00000078140	ENST00000261427	CCDS33976.1	PRINCIPAL:1	MANE_Select
IDUA	ENSG00000127415	ENST00000514224	CCDS3343.1	PRINCIPAL:1	MANE_Select
LRIT3	ENSG00000183423	ENST00000594814	CCDS3688.3	PRINCIPAL:1	MANE_Select
C4orf51	ENSG00000237136	ENST00000438731	CCDS47140.1	PRINCIPAL:1	MANE_Select
TMPRSS11D	ENSG00000153802	ENST00000283916	CCDS3518.1	PRINCIPAL:1	MANE_Select
PPA2	ENSG00000138777	ENST00000341695	CCDS3667.1	PRINCIPAL:1	MANE_Select
LSM6	ENSG00000164167	ENST00000296581	CCDS3767.1	PRINCIPAL:1	MANE_Select
ADH4	ENSG00000198099	ENST00000265512	CCDS34032.1	PRINCIPAL:1	MANE_Select
TLR10	ENSG00000174123	ENST00000308973	CCDS3445.1	PRINCIPAL:1	MANE_Select
OCIAD1	ENSG00000109180	ENST00000264312	CCDS3484.1	PRINCIPAL:3	MANE_Select
ETFDH	ENSG00000171503	ENST00000511912	CCDS3800.1	PRINCIPAL:1	MANE_Select
CLCN3	ENSG00000109572	ENST00000513761	CCDS34101.1	PRINCIPAL:4	MANE_Select
USP17L29	ENSG00000231637	ENST00000511681	CCDS59470.1	PRINCIPAL:1	MANE_Select
STATH	ENSG00000126549	ENST00000246895	CCDS3533.1	PRINCIPAL:2	MANE_Select
DCTD	ENSG00000129187	ENST00000438320	CCDS3831.1	PRINCIPAL:1	MANE_Select
DHX15	ENSG00000109606	ENST00000336812	CCDS33966.1	PRINCIPAL:1	MANE_Select
GABRB1	ENSG00000163288	ENST00000295454	CCDS3474.1	PRINCIPAL:1	MANE_Select
ETNPPL	ENSG00000164089	ENST00000296486	CCDS3682.1	PRINCIPAL:1	MANE_Select
FSTL5	ENSG00000168843	ENST00000306100	CCDS3802.1	PRINCIPAL:4	MANE_Select
HERC6	ENSG00000138642	ENST00000264346	CCDS47098.1	PRINCIPAL:1	MANE_Select
LARP7	ENSG00000174720	ENST00000344442	CCDS3701.2	PRINCIPAL:2	MANE_Select
SCFD2	ENSG00000184178	ENST00000401642	CCDS33984.1	PRINCIPAL:1	MANE_Select
HPGDS	ENSG00000163106	ENST00000295256	CCDS3640.1	PRINCIPAL:1	MANE_Select
CFAP97	ENSG00000164323	ENST00000458385	CCDS47168.1	PRINCIPAL:1	MANE_Select
SEPTIN11	ENSG00000138758	ENST00000264893	CCDS34018.1	PRINCIPAL:4	MANE_Select
AADAT	ENSG00000109576	ENST00000337664	CCDS3814.1	PRINCIPAL:2	MANE_Select
SYNPO2	ENSG00000172403	ENST00000307142	CCDS34054.1	PRINCIPAL:1	MANE_Select
TIFA	ENSG00000145365	ENST00000361717	CCDS34051.1	PRINCIPAL:1	MANE_Select
CYP4V2	ENSG00000145476	ENST00000378802	CCDS34119.1	PRINCIPAL:1	MANE_Select
PDGFC	ENSG00000145431	ENST00000502773	CCDS3795.1	PRINCIPAL:1	MANE_Select
PSAPL1	ENSG00000178597	ENST00000319098	CCDS47009.1	PRINCIPAL:1	MANE_Select
H2AZ1	ENSG00000164032	ENST00000296417	CCDS3654.1	PRINCIPAL:2	MANE_Select
AMTN	ENSG00000187689	ENST00000339336	CCDS3542.1	PRINCIPAL:4	MANE_Select
SLC7A11	ENSG00000151012	ENST00000280612	CCDS3742.1	PRINCIPAL:1	MANE_Select
IQCM	ENSG00000234828	ENST00000636793	CCDS87270.1	PRINCIPAL:2	MANE_Select
CXCL9	ENSG00000138755	ENST00000264888	CCDS34014.1	PRINCIPAL:1	MANE_Select
SMAD1	ENSG00000170365	ENST00000302085	CCDS3765.1	PRINCIPAL:1	MANE_Select
FHDC1	ENSG00000137460	ENST00000511601	CCDS34081.1	PRINCIPAL:1	MANE_Select
TMEM271	ENSG00000273238	ENST00000610212	-	PRINCIPAL:1	MANE_Select
POLN	ENSG00000130997	ENST00000511885	CCDS3360.1	PRINCIPAL:1	MANE_Select
FABP2	ENSG00000145384	ENST00000274024	CCDS3712.1	PRINCIPAL:1	MANE_Select
MTHFD2L	ENSG00000163738	ENST00000325278	CCDS47075.1	PRINCIPAL:1	MANE_Select
SMIM31	ENSG00000248771	ENST00000507311	CCDS87279.1	PRINCIPAL:1	MANE_Select
TKTL2	ENSG00000151005	ENST00000280605	CCDS3805.1	PRINCIPAL:1	MANE_Select
ANXA3	ENSG00000138772	ENST00000264908	CCDS3584.1	PRINCIPAL:1	MANE_Select
HTRA3	ENSG00000170801	ENST00000307358	CCDS3400.1	PRINCIPAL:1	MANE_Select
SLC10A7	ENSG00000120519	ENST00000335472	CCDS34073.1	PRINCIPAL:1	MANE_Select
TMPRSS11F	ENSG00000198092	ENST00000356291	CCDS3520.1	PRINCIPAL:1	MANE_Select
CCNI	ENSG00000118816	ENST00000237654	CCDS3580.1	PRINCIPAL:1	MANE_Select
ZNF141	ENSG00000131127	ENST00000240499	CCDS33931.1	PRINCIPAL:1	MANE_Select
SLC26A1	ENSG00000145217	ENST00000398516	CCDS33934.1	PRINCIPAL:1	MANE_Select
PHOX2B	ENSG00000109132	ENST00000226382	CCDS3463.1	PRINCIPAL:1	MANE_Select
MAPK10	ENSG00000109339	ENST00000641462	CCDS34026.1	PRINCIPAL:3	MANE_Select
PIGY	ENSG00000255072	ENST00000527353	CCDS54778.1	PRINCIPAL:1	MANE_Select
TECRL	ENSG00000205678	ENST00000381210	CCDS33990.1	PRINCIPAL:1	MANE_Select
PAPSS1	ENSG00000138801	ENST00000265174	CCDS3676.1	PRINCIPAL:1	MANE_Select
RHOH	ENSG00000168421	ENST00000381799	CCDS3458.1	PRINCIPAL:1	MANE_Select
QDPR	ENSG00000151552	ENST00000281243	CCDS3421.1	PRINCIPAL:1	MANE_Select
AFM	ENSG00000079557	ENST00000226355	CCDS3557.1	PRINCIPAL:1	MANE_Select
NEIL3	ENSG00000109674	ENST00000264596	CCDS3828.1	PRINCIPAL:1	MANE_Select
GRXCR1	ENSG00000215203	ENST00000399770	CCDS43225.1	PRINCIPAL:1	MANE_Select
CPEB2	ENSG00000137449	ENST00000538197	CCDS56325.1	PRINCIPAL:3	MANE_Select
HMGB2	ENSG00000164104	ENST00000296503	CCDS3816.1	PRINCIPAL:1	MANE_Select
SMR3B	ENSG00000171201	ENST00000304915	CCDS3540.1	PRINCIPAL:1	MANE_Select
MED28	ENSG00000118579	ENST00000237380	CCDS33963.1	PRINCIPAL:1	MANE_Select
BBS7	ENSG00000138686	ENST00000264499	CCDS3724.1	PRINCIPAL:1	MANE_Select
ADRA2C	ENSG00000184160	ENST00000330055	CCDS47004.1	PRINCIPAL:1	MANE_Select
AFP	ENSG00000081051	ENST00000395792	CCDS3556.1	PRINCIPAL:1	MANE_Select
BBS12	ENSG00000181004	ENST00000314218	CCDS3728.1	PRINCIPAL:1	MANE_Select
USO1	ENSG00000138768	ENST00000514213	CCDS75144.1	PRINCIPAL:3	MANE_Select
GNPDA2	ENSG00000163281	ENST00000295448	CCDS3469.1	PRINCIPAL:1	MANE_Select
DUX4	ENSG00000260596	ENST00000565211	CCDS77990.1	PRINCIPAL:2	MANE_Select
ANXA5	ENSG00000164111	ENST00000296511	CCDS3720.1	PRINCIPAL:1	MANE_Select
SMR3A	ENSG00000109208	ENST00000226460	CCDS34000.1	PRINCIPAL:1	MANE_Select
MAN2B2	ENSG00000013288	ENST00000285599	CCDS33951.1	PRINCIPAL:1	MANE_Select
COPS4	ENSG00000138663	ENST00000264389	CCDS3600.1	PRINCIPAL:1	MANE_Select
METAP1	ENSG00000164024	ENST00000296411	CCDS47110.1	PRINCIPAL:1	MANE_Select
NKX3-2	ENSG00000109705	ENST00000382438	CCDS3410.1	PRINCIPAL:1	MANE_Select
CPZ	ENSG00000109625	ENST00000360986	CCDS33953.1	PRINCIPAL:2	MANE_Select
EMCN	ENSG00000164035	ENST00000296420	CCDS3655.1	PRINCIPAL:1	MANE_Select
PIGG	ENSG00000174227	ENST00000453061	CCDS46992.1	PRINCIPAL:4	MANE_Select
ING2	ENSG00000168556	ENST00000302327	CCDS3833.1	PRINCIPAL:1	MANE_Select
NOA1	ENSG00000084092	ENST00000264230	CCDS3510.1	PRINCIPAL:1	MANE_Select
STK32B	ENSG00000152953	ENST00000282908	CCDS3380.1	PRINCIPAL:1	MANE_Select
USP17L18	ENSG00000250844	ENST00000504209	CCDS59459.1	PRINCIPAL:1	MANE_Select
SLC34A2	ENSG00000157765	ENST00000382051	CCDS3435.1	PRINCIPAL:4	MANE_Select
ATP5ME	ENSG00000169020	ENST00000304312	CCDS3337.1	PRINCIPAL:1	MANE_Select
ADH1A	ENSG00000187758	ENST00000209668	CCDS3648.1	PRINCIPAL:1	MANE_Select
SLC25A31	ENSG00000151475	ENST00000281154	CCDS3733.1	PRINCIPAL:1	MANE_Select
PPBP	ENSG00000163736	ENST00000296028	CCDS3563.1	PRINCIPAL:1	MANE_Select
MEPE	ENSG00000152595	ENST00000361056	CCDS3625.1	PRINCIPAL:2	MANE_Select
CLDN24	ENSG00000185758	ENST00000541814	CCDS54824.1	PRINCIPAL:1	MANE_Select
TRIM75	ENSG00000250374	ENST00000503032	-	PRINCIPAL:1	MANE_Select
DDIT4L	ENSG00000145358	ENST00000273990	CCDS34036.1	PRINCIPAL:1	MANE_Select
SH3RF1	ENSG00000154447	ENST00000284637	CCDS34099.1	PRINCIPAL:1	MANE_Select
NPFFR2	ENSG00000056291	ENST00000308744	CCDS3552.1	PRINCIPAL:4	MANE_Select
CYTL1	ENSG00000170891	ENST00000307746	CCDS3379.1	PRINCIPAL:1	MANE_Select
PRR27	ENSG00000187533	ENST00000344526	CCDS3535.1	PRINCIPAL:1	MANE_Select
ARL9	ENSG00000196503	ENST00000640821	CCDS87224.1	PRINCIPAL:1	MANE_Select
FREM3	ENSG00000183090	ENST00000329798	CCDS54808.1	PRINCIPAL:1	MANE_Select
SMIM20	ENSG00000250317	ENST00000506197	CCDS47038.1	PRINCIPAL:1	MANE_Select
OTOP1	ENSG00000163982	ENST00000296358	CCDS3372.1	PRINCIPAL:1	MANE_Select
RUFY3	ENSG00000018189	ENST00000381006	CCDS34001.1	PRINCIPAL:1	MANE_Select
ADAD1	ENSG00000164113	ENST00000296513	CCDS34058.1	PRINCIPAL:1	MANE_Select
CCDC96	ENSG00000173013	ENST00000310085	CCDS3395.1	PRINCIPAL:1	MANE_Select
FAM90A26	ENSG00000229924	ENST00000512047	CCDS87208.1	PRINCIPAL:1	MANE_Select
BLOC1S4	ENSG00000186222	ENST00000320776	CCDS3393.1	PRINCIPAL:1	MANE_Select
DGKQ	ENSG00000145214	ENST00000273814	CCDS3342.1	PRINCIPAL:1	MANE_Select
NEUROG2	ENSG00000178403	ENST00000313341	CCDS3698.1	PRINCIPAL:1	MANE_Select
USP17L17	ENSG00000249104	ENST00000511568	CCDS59458.1	PRINCIPAL:1	MANE_Select
FGFBP1	ENSG00000137440	ENST00000382333	CCDS3418.1	PRINCIPAL:1	MANE_Select
TMA16	ENSG00000198498	ENST00000358572	CCDS43278.1	PRINCIPAL:1	MANE_Select
HELQ	ENSG00000163312	ENST00000295488	CCDS3603.1	PRINCIPAL:1	MANE_Select
F11	ENSG00000088926	ENST00000403665	CCDS3847.1	PRINCIPAL:1	MANE_Select
ANAPC4	ENSG00000053900	ENST00000315368	CCDS3434.1	PRINCIPAL:4	MANE_Select
ZFYVE28	ENSG00000159733	ENST00000290974	CCDS33942.1	PRINCIPAL:2	MANE_Select
SCOC	ENSG00000153130	ENST00000608372	-	PRINCIPAL:1	MANE_Select
ADH1C	ENSG00000248144	ENST00000515683	CCDS54780.1	PRINCIPAL:1	MANE_Select
MND1	ENSG00000121211	ENST00000240488	CCDS3782.1	PRINCIPAL:1	MANE_Select
IGFBP7	ENSG00000163453	ENST00000295666	CCDS3512.1	PRINCIPAL:2	MANE_Select
AREG	ENSG00000109321	ENST00000395748	CCDS3565.1	PRINCIPAL:1	MANE_Select
OPRPN	ENSG00000171199	ENST00000399575	CCDS43235.1	PRINCIPAL:1	MANE_Select
BOD1L1	ENSG00000038219	ENST00000040738	CCDS3411.2	PRINCIPAL:2	MANE_Select
CD38	ENSG00000004468	ENST00000226279	CCDS3417.1	PRINCIPAL:1	MANE_Select
KLF3	ENSG00000109787	ENST00000261438	CCDS3444.1	PRINCIPAL:1	MANE_Select
SLC10A4	ENSG00000145248	ENST00000273861	CCDS3482.1	PRINCIPAL:1	MANE_Select
THAP9	ENSG00000168152	ENST00000302236	CCDS3598.1	PRINCIPAL:1	MANE_Select
RASL11B	ENSG00000128045	ENST00000248706	CCDS3490.1	PRINCIPAL:1	MANE_Select
THAP6	ENSG00000174796	ENST00000311638	CCDS3568.1	PRINCIPAL:1	MANE_Select
COX7B2	ENSG00000170516	ENST00000355591	CCDS3472.2	PRINCIPAL:4	MANE_Select
REELD1	ENSG00000250673	ENST00000623665	CCDS87268.1	PRINCIPAL:1	MANE_Select
PF4V1	ENSG00000109272	ENST00000226524	CCDS3561.1	PRINCIPAL:1	MANE_Select
SCLT1	ENSG00000151466	ENST00000281142	CCDS3740.1	PRINCIPAL:1	MANE_Select
CCNG2	ENSG00000138764	ENST00000316355	CCDS3581.1	PRINCIPAL:1	MANE_Select
PLK4	ENSG00000142731	ENST00000270861	CCDS3735.1	PRINCIPAL:1	MANE_Select
TMEM192	ENSG00000170088	ENST00000306480	CCDS43279.1	PRINCIPAL:1	MANE_Select
C4orf54	ENSG00000248713	ENST00000511828	CCDS87246.1	PRINCIPAL:1	MANE_Select
UGT8	ENSG00000174607	ENST00000310836	CCDS3705.1	PRINCIPAL:1	MANE_Select
GAR1	ENSG00000109534	ENST00000226796	CCDS34050.1	PRINCIPAL:1	MANE_Select
ATP10D	ENSG00000145246	ENST00000273859	CCDS3476.1	PRINCIPAL:1	MANE_Select
NFKB1	ENSG00000109320	ENST00000226574	CCDS3657.1	PRINCIPAL:4	MANE_Select
UNC5C	ENSG00000182168	ENST00000453304	CCDS3643.1	PRINCIPAL:1	MANE_Select
ACOX3	ENSG00000087008	ENST00000356406	CCDS3401.1	PRINCIPAL:1	MANE_Select
JCHAIN	ENSG00000132465	ENST00000254801	CCDS3545.1	PRINCIPAL:1	MANE_Select
CSN3	ENSG00000171209	ENST00000304954	CCDS3538.1	PRINCIPAL:1	MANE_Select
HPF1	ENSG00000056050	ENST00000393381	CCDS3813.1	PRINCIPAL:1	MANE_Select
CHIC2	ENSG00000109220	ENST00000263921	CCDS3493.1	PRINCIPAL:1	MANE_Select
USP17L12	ENSG00000227551	ENST00000415041	CCDS59456.1	PRINCIPAL:1	MANE_Select
SH3BP2	ENSG00000087266	ENST00000503393	CCDS33944.1	PRINCIPAL:4	MANE_Select
CDKL2	ENSG00000138769	ENST00000307465	CCDS82933.1	PRINCIPAL:1	MANE_Select
UGDH	ENSG00000109814	ENST00000316423	CCDS3455.1	PRINCIPAL:1	MANE_Select
ANTXR2	ENSG00000163297	ENST00000403729	CCDS47085.1	PRINCIPAL:1	MANE_Select
NCAPG	ENSG00000109805	ENST00000251496	CCDS3424.1	PRINCIPAL:1	MANE_Select
SHISA3	ENSG00000178343	ENST00000319234	CCDS33979.1	PRINCIPAL:1	MANE_Select
GUF1	ENSG00000151806	ENST00000281543	CCDS3468.1	PRINCIPAL:1	MANE_Select
LRPAP1	ENSG00000163956	ENST00000650182	CCDS3371.1	PRINCIPAL:1	MANE_Select
PROM1	ENSG00000007062	ENST00000447510	CCDS47029.1	PRINCIPAL:3	MANE_Select
RAPGEF2	ENSG00000109756	ENST00000691494	-	PRINCIPAL:3	MANE_Select
LYAR	ENSG00000145220	ENST00000343470	CCDS3374.1	PRINCIPAL:1	MANE_Select
PDLIM5	ENSG00000163110	ENST00000317968	CCDS3641.1	PRINCIPAL:3	MANE_Select
LETM1	ENSG00000168924	ENST00000302787	CCDS3355.1	PRINCIPAL:1	MANE_Select
FIP1L1	ENSG00000145216	ENST00000337488	CCDS3491.1	PRINCIPAL:4	MANE_Select
GC	ENSG00000145321	ENST00000273951	CCDS3550.1	PRINCIPAL:1	MANE_Select
PDS5A	ENSG00000121892	ENST00000303538	CCDS47045.1	PRINCIPAL:1	MANE_Select
C4orf36	ENSG00000163633	ENST00000295898	CCDS3615.1	PRINCIPAL:1	MANE_Select
PLA2G12A	ENSG00000123739	ENST00000243501	CCDS3686.1	PRINCIPAL:2	MANE_Select
RNF175	ENSG00000145428	ENST00000347063	CCDS47149.1	PRINCIPAL:1	MANE_Select
TSPAN5	ENSG00000168785	ENST00000305798	CCDS3646.1	PRINCIPAL:1	MANE_Select
TMEM165	ENSG00000134851	ENST00000381334	CCDS3499.1	PRINCIPAL:1	MANE_Select
ADAM29	ENSG00000168594	ENST00000359240	CCDS3823.1	PRINCIPAL:1	MANE_Select
PDHA2	ENSG00000163114	ENST00000295266	CCDS3644.1	PRINCIPAL:1	MANE_Select
PGRMC2	ENSG00000164040	ENST00000296425	-	PRINCIPAL:1	MANE_Select
CASP3	ENSG00000164305	ENST00000308394	CCDS3836.1	PRINCIPAL:1	MANE_Select
CLDN22	ENSG00000177300	ENST00000323319	CCDS43286.1	PRINCIPAL:1	MANE_Select
ALB	ENSG00000163631	ENST00000295897	CCDS3555.1	PRINCIPAL:1	MANE_Select
CXCL8	ENSG00000169429	ENST00000307407	CCDS34005.1	PRINCIPAL:1	MANE_Select
ZGRF1	ENSG00000138658	ENST00000505019	CCDS3700.2	PRINCIPAL:1	MANE_Select
WDFY3	ENSG00000163625	ENST00000295888	CCDS3609.1	PRINCIPAL:1	MANE_Select
AASDH	ENSG00000157426	ENST00000205214	CCDS3504.1	PRINCIPAL:1	MANE_Select
CSN1S1	ENSG00000126545	ENST00000246891	CCDS47067.1	PRINCIPAL:2	MANE_Select
PRDM8	ENSG00000152784	ENST00000415738	CCDS43243.1	PRINCIPAL:1	MANE_Select
ADH1B	ENSG00000196616	ENST00000305046	CCDS34033.1	PRINCIPAL:1	MANE_Select
TRMT10A	ENSG00000145331	ENST00000394876	CCDS3650.1	PRINCIPAL:1	MANE_Select
EXOC1L	ENSG00000250821	ENST00000636125	CCDS87223.1	PRINCIPAL:1	MANE_Select
RASSF6	ENSG00000169435	ENST00000307439	CCDS3559.1	PRINCIPAL:1	MANE_Select
DCAF4L1	ENSG00000182308	ENST00000333141	CCDS33978.1	PRINCIPAL:1	MANE_Select
CENPU	ENSG00000151725	ENST00000281453	CCDS3838.1	PRINCIPAL:1	MANE_Select
SRP72	ENSG00000174780	ENST00000642900	CCDS3506.1	PRINCIPAL:1	MANE_Select
SMARCAD1	ENSG00000163104	ENST00000354268	CCDS3639.1	PRINCIPAL:4	MANE_Select
MCUB	ENSG00000005059	ENST00000394650	CCDS3683.2	PRINCIPAL:1	MANE_Select
CYP2U1	ENSG00000155016	ENST00000332884	CCDS34047.1	PRINCIPAL:1	MANE_Select
ARAP2	ENSG00000047365	ENST00000303965	CCDS3441.1	PRINCIPAL:1	MANE_Select
NDST4	ENSG00000138653	ENST00000264363	CCDS3706.1	PRINCIPAL:1	MANE_Select
ANKRD50	ENSG00000151458	ENST00000504087	CCDS34060.1	PRINCIPAL:1	MANE_Select
C1QTNF7	ENSG00000163145	ENST00000444304	CCDS3414.1	PRINCIPAL:1	MANE_Select
MGST2	ENSG00000085871	ENST00000265498	CCDS3749.1	PRINCIPAL:1	MANE_Select
MTNR1A	ENSG00000168412	ENST00000307161	CCDS3848.1	PRINCIPAL:1	MANE_Select
UGT2B28	ENSG00000135226	ENST00000335568	CCDS3528.1	PRINCIPAL:1	MANE_Select
EDNRA	ENSG00000151617	ENST00000651419	CCDS3769.1	PRINCIPAL:1	MANE_Select
SMIM43	ENSG00000164112	ENST00000643802	-	PRINCIPAL:1	MANE_Select
INTU	ENSG00000164066	ENST00000335251	CCDS34061.1	PRINCIPAL:1	MANE_Select
TDO2	ENSG00000151790	ENST00000536354	CCDS34086.1	PRINCIPAL:1	MANE_Select
PABPC4L	ENSG00000254535	ENST00000421491	-	PRINCIPAL:1	MANE_Select
USP17L19	ENSG00000248920	ENST00000515566	CCDS59460.1	PRINCIPAL:1	MANE_Select
GASK1B	ENSG00000164125	ENST00000585682	CCDS3798.1	PRINCIPAL:1	MANE_Select
RCHY1	ENSG00000163743	ENST00000324439	CCDS3567.1	PRINCIPAL:1	MANE_Select
HPSE	ENSG00000173083	ENST00000311412	CCDS3602.1	PRINCIPAL:1	MANE_Select
USP17L24	ENSG00000232264	ENST00000504481	CCDS59464.1	PRINCIPAL:1	MANE_Select
SOWAHB	ENSG00000186212	ENST00000334306	CCDS34017.1	PRINCIPAL:1	MANE_Select
YIPF7	ENSG00000177752	ENST00000415895	-	PRINCIPAL:1	MANE_Select
BST1	ENSG00000109743	ENST00000265016	CCDS3416.1	PRINCIPAL:1	MANE_Select
SOD3	ENSG00000109610	ENST00000382120	CCDS3430.1	PRINCIPAL:1	MANE_Select
GPAT3	ENSG00000138678	ENST00000264409	CCDS3606.1	PRINCIPAL:1	MANE_Select
HSD17B13	ENSG00000170509	ENST00000328546	CCDS3618.1	PRINCIPAL:1	MANE_Select
SORCS2	ENSG00000184985	ENST00000507866	CCDS47008.1	PRINCIPAL:1	MANE_Select
CLGN	ENSG00000153132	ENST00000325617	CCDS3751.1	PRINCIPAL:1	MANE_Select
DRD5	ENSG00000169676	ENST00000304374	CCDS3405.1	PRINCIPAL:1	MANE_Select
SH3TC1	ENSG00000125089	ENST00000245105	CCDS3399.1	PRINCIPAL:2	MANE_Select
SPOCK3	ENSG00000196104	ENST00000357545	CCDS34095.1	PRINCIPAL:2	MANE_Select
CWH43	ENSG00000109182	ENST00000226432	CCDS3486.1	PRINCIPAL:1	MANE_Select
NKX1-1	ENSG00000235608	ENST00000422806	-	PRINCIPAL:1	MANE_Select
FAM241A	ENSG00000174749	ENST00000309733	CCDS3695.1	PRINCIPAL:1	MANE_Select
FGFBP2	ENSG00000137441	ENST00000259989	CCDS3419.1	PRINCIPAL:1	MANE_Select
GRPEL1	ENSG00000109519	ENST00000264954	CCDS3396.1	PRINCIPAL:1	MANE_Select
SPATA18	ENSG00000163071	ENST00000295213	CCDS3489.1	PRINCIPAL:2	MANE_Select
C4orf46	ENSG00000205208	ENST00000379205	CCDS34088.1	PRINCIPAL:1	MANE_Select
USP17L21	ENSG00000249811	ENST00000506414	CCDS59462.1	PRINCIPAL:1	MANE_Select
ABLIM2	ENSG00000163995	ENST00000447017	CCDS47014.1	PRINCIPAL:4	MANE_Select
NELFA	ENSG00000185049	ENST00000382882	-	PRINCIPAL:1	MANE_Select
LRAT	ENSG00000121207	ENST00000336356	CCDS3789.1	PRINCIPAL:1	MANE_Select
STBD1	ENSG00000118804	ENST00000237642	CCDS3578.1	PRINCIPAL:1	MANE_Select
FGB	ENSG00000171564	ENST00000302068	CCDS3786.1	PRINCIPAL:1	MANE_Select
MAD2L1	ENSG00000164109	ENST00000296509	CCDS3715.1	PRINCIPAL:1	MANE_Select
NAA11	ENSG00000156269	ENST00000286794	CCDS47084.1	PRINCIPAL:1	MANE_Select
ADAMTS3	ENSG00000156140	ENST00000286657	CCDS3553.1	PRINCIPAL:1	MANE_Select
POLR2B	ENSG00000047315	ENST00000314595	CCDS3511.1	PRINCIPAL:1	MANE_Select
LDB2	ENSG00000169744	ENST00000304523	CCDS3420.1	PRINCIPAL:4	MANE_Select
MRFAP1L1	ENSG00000178988	ENST00000320848	CCDS3392.1	PRINCIPAL:1	MANE_Select
TMPRSS11A	ENSG00000187054	ENST00000508048	CCDS47065.1	PRINCIPAL:3	MANE_Select
ALPK1	ENSG00000073331	ENST00000650871	CCDS3697.1	PRINCIPAL:1	MANE_Select
ZAR1	ENSG00000182223	ENST00000327939	CCDS3483.1	PRINCIPAL:1	MANE_Select
GSTCD	ENSG00000138780	ENST00000515279	CCDS43257.1	PRINCIPAL:1	MANE_Select
N4BP2	ENSG00000078177	ENST00000261435	CCDS3457.1	PRINCIPAL:1	MANE_Select
APBB2	ENSG00000163697	ENST00000508593	CCDS54762.1	PRINCIPAL:4	MANE_Select
G3BP2	ENSG00000138757	ENST00000359707	CCDS3571.1	PRINCIPAL:3	MANE_Select
SHROOM3	ENSG00000138771	ENST00000296043	CCDS3579.2	PRINCIPAL:1	MANE_Select
TBC1D9	ENSG00000109436	ENST00000442267	CCDS47136.1	PRINCIPAL:1	MANE_Select
