Ensembl_id	Transcript_id	Gene_name	HGNC_name_e107
ENSG00000109133.8	ENST00000513702.1	TMEM33	TMEM33
ENSG00000109133.8	ENST00000325094.5	TMEM33	TMEM33
ENSG00000182308.5	ENST00000333141.5	DCAF4L1	DCAF4L1
ENSG00000014824.9	ENST00000264451.7	SLC30A9	SLC30A9
ENSG00000188848.11	ENST00000502486.1	BEND4	BEND4
ENSG00000178343.4	ENST00000319234.4	SHISA3	SHISA3
ENSG00000124406.12	ENST00000381668.5	ATP8A1	ATP8A1
ENSG00000215203.2	ENST00000399770.2	GRXCR1	GRXCR1
ENSG00000183783.6	ENST00000360029.3	KCTD8	KCTD8
ENSG00000177752.10	ENST00000415895.4	YIPF7	YIPF7
ENSG00000151806.9	ENST00000281543.5	GUF1	GUF1
ENSG00000163281.7	ENST00000295448.3	GNPDA2	GNPDA2
ENSG00000163285.7	ENST00000295452.4	GABRG1	GABRG1
ENSG00000151834.11	ENST00000510861.1	GABRA2	GABRA2
ENSG00000151834.11	ENST00000514090.1	GABRA2	GABRA2
ENSG00000151834.11	ENST00000381620.4	GABRA2	GABRA2
ENSG00000151834.11	ENST00000356504.1	GABRA2	GABRA2
ENSG00000170516.12	ENST00000396533.1	COX7B2	COX7B2
ENSG00000170516.12	ENST00000355591.3	COX7B2	COX7B2
ENSG00000170516.12	ENST00000302930.5	COX7B2	COX7B2
ENSG00000109158.6	ENST00000264318.3	GABRA4	GABRA4
ENSG00000163288.9	ENST00000295454.3	GABRB1	GABRB1
ENSG00000169019.9	ENST00000381571.4	COMMD8	COMMD8
ENSG00000145246.9	ENST00000273859.3	ATP10D	ATP10D
ENSG00000145244.7	ENST00000273857.4	CORIN	CORIN
ENSG00000170448.7	ENST00000381538.3	NFXL1	NFXL1
ENSG00000170448.7	ENST00000507489.1	NFXL1	NFXL1
ENSG00000163293.7	ENST00000295461.5	NIPAL1	NIPAL1
ENSG00000074966.6	ENST00000264316.4	TXK	TXK
ENSG00000135605.8	ENST00000381501.3	TEC	TEC
ENSG00000109171.10	ENST00000264313.6	SLAIN2	SLAIN2
ENSG00000145248.6	ENST00000273861.4	SLC10A4	SLC10A4
ENSG00000182223.7	ENST00000327939.4	ZAR1	ZAR1
ENSG00000075539.9	ENST00000503238.1	FRYL	FRYL
ENSG00000075539.9	ENST00000358350.4	FRYL	FRYL
ENSG00000109180.10	ENST00000264312.7	OCIAD1	OCIAD1
ENSG00000109180.10	ENST00000381473.3	OCIAD1	OCIAD1
ENSG00000109180.10	ENST00000508293.1	OCIAD1	OCIAD1
ENSG00000109180.10	ENST00000513391.2	OCIAD1	OCIAD1
ENSG00000145247.7	ENST00000508632.1	OCIAD2	OCIAD2
ENSG00000109182.7	ENST00000226432.4	CWH43	CWH43
ENSG00000109184.10	ENST00000334635.5	DCUN1D4	DCUN1D4
ENSG00000188993.3	ENST00000343457.3	LRRC66	LRRC66
ENSG00000163069.8	ENST00000381431.5	SGCB	SGCB
ENSG00000163071.6	ENST00000295213.4	SPATA18	SPATA18
ENSG00000109189.8	ENST00000441222.3	USP46	USP46
ENSG00000226887.3	ENST00000443173.1	ERVMER34-1	ERVMER34-1
ENSG00000226887.3	ENST00000440542.1	ERVMER34-1	ERVMER34-1
ENSG00000226887.3	ENST00000540758.1	ERVMER34-1	ERVMER34-1
ENSG00000128045.5	ENST00000248706.3	RASL11B	RASL11B
ENSG00000184178.11	ENST00000401642.3	SCFD2	SCFD2
ENSG00000145216.11	ENST00000337488.6	FIP1L1	FIP1L1
ENSG00000072201.9	ENST00000263925.7	LNX1	LNX1
ENSG00000109220.6	ENST00000263921.3	CHIC2	CHIC2
ENSG00000180613.6	ENST00000326902.2	GSX2	GSX2
ENSG00000134853.7	ENST00000257290.5	PDGFRA	PDGFRA
ENSG00000157404.11	ENST00000288135.5	KIT	KIT
ENSG00000128052.8	ENST00000263923.4	KDR	KDR
ENSG00000128039.6	ENST00000264228.4	SRD5A3	SRD5A3
ENSG00000134851.8	ENST00000381334.5	TMEM165	TMEM165
ENSG00000134852.10	ENST00000309964.4	CLOCK	CLOCK
ENSG00000134852.10	ENST00000381322.1	CLOCK	CLOCK
ENSG00000134852.10	ENST00000513440.1	CLOCK	CLOCK
ENSG00000163440.6	ENST00000295645.4	PDCL2	PDCL2
ENSG00000109255.7	ENST00000264218.3	NMU	NMU
ENSG00000174799.6	ENST00000257287.4	CEP135	CEP135
ENSG00000109265.8	ENST00000264229.6	KIAA1211	CRACD
ENSG00000109265.8	ENST00000504228.1	KIAA1211	CRACD
ENSG00000157426.9	ENST00000205214.6	AASDH	AASDH
ENSG00000128059.4	ENST00000264220.2	PPAT	PPAT
ENSG00000128050.4	ENST00000264221.2	PAICS	PAICS
ENSG00000128050.4	ENST00000512576.1	PAICS	PAICS
ENSG00000174780.11	ENST00000342756.5	SRP72	SRP72
ENSG00000249693.2	ENST00000512175.2	THEGL	THEGL
ENSG00000084093.11	ENST00000309042.7	REST	REST
ENSG00000084092.6	ENST00000264230.4	NOA1	NOA1
ENSG00000047315.10	ENST00000381227.1	POLR2B	POLR2B
ENSG00000047315.10	ENST00000314595.5	POLR2B	POLR2B
ENSG00000163453.7	ENST00000295666.4	IGFBP7	IGFBP7
ENSG00000205678.3	ENST00000381210.3	TECRL	TECRL
ENSG00000145241.6	ENST00000273853.6	CENPC	CENPC
ENSG00000035720.3	ENST00000265404.2	STAP1	STAP1
ENSG00000035720.3	ENST00000396225.1	STAP1	STAP1
ENSG00000033178.8	ENST00000322244.5	UBA6	UBA6
ENSG00000109163.6	ENST00000226413.4	GNRHR	GNRHR
ENSG00000153802.7	ENST00000283916.6	TMPRSS11D	TMPRSS11D
ENSG00000187054.10	ENST00000396188.2	TMPRSS11A	TMPRSS11A
ENSG00000198092.5	ENST00000356291.2	TMPRSS11F	TMPRSS11F
ENSG00000185873.7	ENST00000332644.5	TMPRSS11B	TMPRSS11B
ENSG00000083896.8	ENST00000344157.4	YTHDC1	YTHDC1
ENSG00000087128.5	ENST00000305363.4	TMPRSS11E	TMPRSS11E
ENSG00000197888.2	ENST00000317746.2	UGT2B17	UGT2B17
ENSG00000196620.4	ENST00000338206.5	UGT2B15	UGT2B15
ENSG00000109181.7	ENST00000265403.7	UGT2B10	UGT2B10
ENSG00000135220.6	ENST00000251566.4	UGT2A3	UGT2A3
ENSG00000171234.9	ENST00000305231.7	UGT2B7	UGT2B7
ENSG00000213759.4	ENST00000446444.1	UGT2B11	UGT2B11
ENSG00000135226.12	ENST00000335568.5	UGT2B28	UGT2B28
ENSG00000156096.8	ENST00000305107.6	UGT2B4	UGT2B4
ENSG00000271271.1	ENST00000457664.2	UGT2A2	UGT2A2
ENSG00000173597.4	ENST00000310613.3	SULT1B1	SULT1B1
ENSG00000109193.6	ENST00000226444.3	SULT1E1	SULT1E1
ENSG00000126545.9	ENST00000246891.4	CSN1S1	CSN1S1
ENSG00000135222.6	ENST00000353151.3	CSN2	CSN2
ENSG00000126549.5	ENST00000246895.4	STATH	STATH
ENSG00000205649.3	ENST00000526767.1	HTN3	HTN3
ENSG00000205649.3	ENST00000530128.1	HTN3	HTN3
ENSG00000126550.4	ENST00000246896.3	HTN1	HTN1
ENSG00000126550.4	ENST00000511674.1	HTN1	HTN1
ENSG00000187533.9	ENST00000502294.1	C4orf40	PRR27
ENSG00000187533.9	ENST00000344526.5	C4orf40	PRR27
ENSG00000109205.12	ENST00000396094.2	ODAM	ODAM
ENSG00000181617.5	ENST00000317987.5	FDCSP	FDCSP
ENSG00000171209.3	ENST00000304954.3	CSN3	CSN3
ENSG00000145309.5	ENST00000273936.5	CABS1	CABS1
ENSG00000109208.4	ENST00000226460.4	SMR3A	SMR3A
ENSG00000171201.6	ENST00000504825.1	SMR3B	SMR3B
ENSG00000171201.6	ENST00000304915.3	SMR3B	SMR3B
ENSG00000171199.5	ENST00000399575.2	PROL1	OPRPN
ENSG00000171195.6	ENST00000413702.1	MUC7	MUC7
ENSG00000171195.6	ENST00000456088.1	MUC7	MUC7
ENSG00000171195.6	ENST00000304887.5	MUC7	MUC7
ENSG00000187689.5	ENST00000339336.4	AMTN	AMTN
ENSG00000178522.10	ENST00000322937.6	AMBN	AMBN
ENSG00000132464.7	ENST00000396073.3	ENAM	ENAM
ENSG00000132465.6	ENST00000254801.4	IGJ	JCHAIN
ENSG00000132465.6	ENST00000510437.1	IGJ	JCHAIN
ENSG00000132467.2	ENST00000254803.2	UTP3	UTP3
ENSG00000018189.8	ENST00000381006.3	RUFY3	RUFY3
ENSG00000132463.9	ENST00000254799.6	GRSF1	GRSF1
ENSG00000173542.4	ENST00000309395.2	MOB1B	MOB1B
ENSG00000156136.5	ENST00000286648.5	DCK	DCK
ENSG00000080493.9	ENST00000264485.5	SLC4A4	SLC4A4
ENSG00000145321.8	ENST00000273951.8	GC	GC
ENSG00000056291.13	ENST00000358749.3	NPFFR2	NPFFR2
ENSG00000156140.4	ENST00000286657.4	ADAMTS3	ADAMTS3
ENSG00000163631.12	ENST00000295897.4	ALB	ALB
ENSG00000081051.3	ENST00000395792.2	AFP	AFP
ENSG00000079557.3	ENST00000226355.3	AFM	AFM
ENSG00000169435.9	ENST00000307439.5	RASSF6	RASSF6
ENSG00000169429.6	ENST00000307407.3	IL8	CXCL8
ENSG00000124875.5	ENST00000226317.5	CXCL6	CXCL6
ENSG00000109272.3	ENST00000226524.3	PF4V1	PF4V1
ENSG00000163739.4	ENST00000395761.3	CXCL1	CXCL1
ENSG00000163737.3	ENST00000296029.3	PF4	PF4
ENSG00000163736.3	ENST00000296028.3	PPBP	PPBP
ENSG00000163735.6	ENST00000296027.4	CXCL5	CXCL5
ENSG00000163734.4	ENST00000296026.4	CXCL3	CXCL3
ENSG00000081041.8	ENST00000508487.2	CXCL2	CXCL2
ENSG00000163738.14	ENST00000395759.2	MTHFD2L	MTHFD2L
ENSG00000182585.5	ENST00000413830.1	EPGN	EPGN
ENSG00000124882.3	ENST00000244869.2	EREG	EREG
ENSG00000109321.6	ENST00000395748.3	AREG	AREG
ENSG00000109321.6	ENST00000264487.2	AREG	AREG
ENSG00000205595.3	ENST00000380846.3	AREGB	AREG
ENSG00000174808.7	ENST00000395743.3	BTC	BTC
ENSG00000169116.7	ENST00000307428.7	PARM1	PARM1
ENSG00000163743.9	ENST00000324439.5	RCHY1	RCHY1
ENSG00000174796.8	ENST00000311638.3	THAP6	THAP6
ENSG00000174796.8	ENST00000514480.1	THAP6	THAP6
ENSG00000174792.6	ENST00000311623.4	C4orf26	ODAPH
ENSG00000138769.6	ENST00000307465.4	CDKL2	CDKL2
ENSG00000138757.10	ENST00000395719.3	G3BP2	G3BP2
ENSG00000138757.10	ENST00000359707.4	G3BP2	G3BP2
ENSG00000156194.13	ENST00000286719.7	PPEF2	PPEF2
ENSG00000138744.10	ENST00000286733.4	NAAA	NAAA
ENSG00000198301.7	ENST00000356260.5	SDAD1	SDAD1
ENSG00000138755.5	ENST00000264888.5	CXCL9	CXCL9
ENSG00000169245.4	ENST00000306602.1	CXCL10	CXCL10
ENSG00000169248.8	ENST00000306621.3	CXCL11	CXCL11
ENSG00000169248.8	ENST00000503860.1	CXCL11	CXCL11
ENSG00000138750.10	ENST00000264883.3	NUP54	NUP54
ENSG00000138760.4	ENST00000264896.2	SCARB2	SCARB2
ENSG00000189157.9	ENST00000424749.2	FAM47E	FAM47E
ENSG00000118804.7	ENST00000237642.6	FAM47E-STBD1	STBD1
ENSG00000138771.10	ENST00000296043.6	SHROOM3	SHROOM3
ENSG00000186212.2	ENST00000334306.2	SOWAHB	SOWAHB
ENSG00000138758.7	ENST00000264893.6	SEPT11	SEPTIN11
ENSG00000118816.5	ENST00000237654.4	CCNI	CCNI
ENSG00000138764.9	ENST00000316355.5	CCNG2	CCNG2
ENSG00000138764.9	ENST00000502280.1	CCNG2	CCNG2
ENSG00000138764.9	ENST00000395640.1	CCNG2	CCNG2
ENSG00000156234.7	ENST00000286758.4	CXCL13	CXCL13
ENSG00000169288.13	ENST00000315567.8	MRPL1	MRPL1
ENSG00000138759.13	ENST00000264895.6	FRAS1	FRAS1
ENSG00000138772.8	ENST00000264908.6	ANXA3	ANXA3
ENSG00000138756.13	ENST00000335016.5	BMP2K	BMP2K
ENSG00000163291.10	ENST00000511594.1	PAQR3	PAQR3
ENSG00000163291.10	ENST00000512733.1	PAQR3	PAQR3
ENSG00000156269.4	ENST00000286794.4	NAA11	NAA11
ENSG00000196475.4	ENST00000358842.3	GK2	GK2
ENSG00000163297.12	ENST00000403729.2	ANTXR2	ANTXR2
ENSG00000152784.11	ENST00000504452.1	PRDM8	PRDM8
ENSG00000152784.11	ENST00000339711.4	PRDM8	PRDM8
ENSG00000152784.11	ENST00000415738.2	PRDM8	PRDM8
ENSG00000138675.12	ENST00000312465.7	FGF5	FGF5
ENSG00000197826.7	ENST00000358105.3	C4orf22	CFAP299
ENSG00000152785.6	ENST00000282701.2	BMP3	BMP3
ENSG00000138669.5	ENST00000395578.1	PRKG2	PRKG2
ENSG00000138669.5	ENST00000264399.1	PRKG2	PRKG2
ENSG00000152795.13	ENST00000295470.5	HNRNPDL	HNRNPDL
ENSG00000152795.13	ENST00000502762.1	HNRNPDL	HNRNPDL
ENSG00000145293.10	ENST00000273920.3	ENOPH1	ENOPH1
ENSG00000249242.3	ENST00000515780.2	TMEM150C	TMEM150C
ENSG00000249242.3	ENST00000449862.2	TMEM150C	TMEM150C
ENSG00000145284.7	ENST00000319540.4	SCD5	SCD5
ENSG00000168152.8	ENST00000302236.5	THAP9	THAP9
ENSG00000189308.6	ENST00000340417.3	LIN54	LIN54
ENSG00000189308.6	ENST00000505397.1	LIN54	LIN54
ENSG00000138663.4	ENST00000264389.2	COPS4	COPS4
ENSG00000145287.6	ENST00000311507.4	PLAC8	PLAC8
ENSG00000145287.6	ENST00000411416.2	PLAC8	PLAC8
ENSG00000145287.6	ENST00000505406.1	PLAC8	PLAC8
ENSG00000145287.6	ENST00000426923.2	PLAC8	PLAC8
ENSG00000173083.10	ENST00000311412.5	HPSE	HPSE
ENSG00000173083.10	ENST00000405413.2	HPSE	HPSE
ENSG00000163312.6	ENST00000295488.3	HELQ	HELQ
ENSG00000163319.6	ENST00000295491.4	MRPS18C	MRPS18C
ENSG00000163322.9	ENST00000321945.7	FAM175A	ABRAXAS1
ENSG00000138678.6	ENST00000395226.2	AGPAT9	GPAT3
ENSG00000138678.6	ENST00000264409.4	AGPAT9	GPAT3
ENSG00000163623.5	ENST00000295886.4	NKX6-1	NKX6-1
ENSG00000163624.5	ENST00000295887.5	CDS1	CDS1
ENSG00000163625.11	ENST00000295888.4	WDFY3	WDFY3
ENSG00000138639.13	ENST00000395184.1	ARHGAP24	ARHGAP24
ENSG00000109339.14	ENST00000359221.3	MAPK10	MAPK10
ENSG00000163629.8	ENST00000411767.2	PTPN13	PTPN13
ENSG00000145283.7	ENST00000273905.6	SLC10A6	SLC10A6
ENSG00000163633.6	ENST00000295898.3	C4orf36	C4orf36
ENSG00000163633.6	ENST00000473559.1	C4orf36	C4orf36
ENSG00000172493.16	ENST00000395146.4	AFF1	AFF1
ENSG00000145332.9	ENST00000273963.5	KLHL8	KLHL8
ENSG00000145332.9	ENST00000512111.1	KLHL8	KLHL8
ENSG00000170509.7	ENST00000328546.4	HSD17B13	HSD17B13
ENSG00000152583.8	ENST00000282470.6	SPARCL1	SPARCL1
ENSG00000152583.8	ENST00000418378.1	SPARCL1	SPARCL1
ENSG00000152591.8	ENST00000399271.1	DSPP	DSPP
ENSG00000152591.8	ENST00000282478.7	DSPP	DSPP
ENSG00000152592.9	ENST00000339673.6	DMP1	DMP1
ENSG00000029559.5	ENST00000226284.5	IBSP	IBSP
ENSG00000152595.12	ENST00000424957.3	MEPE	MEPE
ENSG00000152595.12	ENST00000361056.3	MEPE	MEPE
ENSG00000118785.9	ENST00000395080.3	SPP1	SPP1
ENSG00000118762.3	ENST00000237596.2	PKD2	PKD2
ENSG00000118777.6	ENST00000237612.3	ABCG2	ABCG2
ENSG00000163644.10	ENST00000608933.1	PPM1K	PPM1K
ENSG00000138642.10	ENST00000264346.7	HERC6	HERC6
ENSG00000138646.4	ENST00000264350.3	HERC5	HERC5
ENSG00000145337.4	ENST00000273968.4	PYURF	PYURF
ENSG00000138641.11	ENST00000402738.1	HERC3	HERC3
ENSG00000138641.11	ENST00000264345.3	HERC3	HERC3
ENSG00000255072.1	ENST00000527353.1	PIGY	PIGY
ENSG00000177432.6	ENST00000323061.5	NAP1L5	NAP1L5
ENSG00000138640.10	ENST00000264344.5	FAM13A	FAM13A
ENSG00000180346.2	ENST00000317005.2	TIGD2	TIGD2
ENSG00000185477.4	ENST00000609438.1	GPRIN3	GPRIN3
ENSG00000185477.4	ENST00000333209.4	GPRIN3	GPRIN3
ENSG00000145335.11	ENST00000394986.1	SNCA	SNCA
ENSG00000145335.11	ENST00000394991.3	SNCA	SNCA
ENSG00000145335.11	ENST00000336904.3	SNCA	SNCA
ENSG00000145335.11	ENST00000508895.1	SNCA	SNCA
ENSG00000145335.11	ENST00000506244.1	SNCA	SNCA
ENSG00000138722.5	ENST00000394980.1	MMRN1	MMRN1
ENSG00000138722.5	ENST00000264790.2	MMRN1	MMRN1
ENSG00000184305.10	ENST00000509176.1	CCSER1	CCSER1
ENSG00000184305.10	ENST00000333691.8	CCSER1	CCSER1
ENSG00000152208.7	ENST00000282020.4	GRID2	GRID2
ENSG00000172238.3	ENST00000306011.3	ATOH1	ATOH1
ENSG00000163106.6	ENST00000295256.5	HPGDS	HPGDS
ENSG00000163110.10	ENST00000317968.4	PDLIM5	PDLIM5
ENSG00000138696.6	ENST00000515059.1	BMPR1B	BMPR1B
ENSG00000138696.6	ENST00000512312.1	BMPR1B	BMPR1B
ENSG00000138696.6	ENST00000509540.1	BMPR1B	BMPR1B
ENSG00000138696.6	ENST00000264568.4	BMPR1B	BMPR1B
ENSG00000138696.6	ENST00000394931.1	BMPR1B	BMPR1B
ENSG00000182168.10	ENST00000453304.1	UNC5C	UNC5C
ENSG00000163114.4	ENST00000295266.4	PDHA2	PDHA2
ENSG00000163116.5	ENST00000295268.3	STPG2	STPG2
ENSG00000168785.3	ENST00000305798.3	TSPAN5	TSPAN5
ENSG00000151247.8	ENST00000450253.2	EIF4E	EIF4E
ENSG00000164024.7	ENST00000296411.6	METAP1	METAP1
ENSG00000197894.6	ENST00000296412.8	ADH5	ADH5
ENSG00000198099.4	ENST00000265512.7	ADH4	ADH4
ENSG00000187758.3	ENST00000209668.2	ADH1A	ADH1A
ENSG00000196616.8	ENST00000305046.8	ADH1B	ADH1B
ENSG00000196344.7	ENST00000437033.2	ADH7	ADH7
ENSG00000138813.5	ENST00000326581.4	C4orf17	C4orf17
ENSG00000145331.9	ENST00000394877.3	TRMT10A	TRMT10A
ENSG00000145331.9	ENST00000273962.3	TRMT10A	TRMT10A
ENSG00000145331.9	ENST00000394876.2	TRMT10A	TRMT10A
ENSG00000138823.8	ENST00000457717.1	MTTP	MTTP
ENSG00000138823.8	ENST00000265517.5	MTTP	MTTP
ENSG00000248713.1	ENST00000511828.1	RP11-766F14.2	C4orf54
ENSG00000070190.8	ENST00000512369.1	DAPP1	DAPP1
ENSG00000109270.8	ENST00000499666.2	LAMTOR3	LAMTOR3
ENSG00000164031.12	ENST00000442697.2	DNAJB14	DNAJB14
ENSG00000164032.7	ENST00000296417.5	H2AFZ	H2AZ1
ENSG00000145358.2	ENST00000273990.2	DDIT4L	DDIT4L
ENSG00000164035.5	ENST00000296420.4	EMCN	EMCN
ENSG00000138814.12	ENST00000394854.3	PPP3CA	PPP3CA
ENSG00000153064.7	ENST00000322953.4	BANK1	BANK1
ENSG00000138821.8	ENST00000394833.2	SLC39A8	SLC39A8
ENSG00000138821.8	ENST00000356736.4	SLC39A8	SLC39A8
ENSG00000109320.7	ENST00000226574.4	NFKB1	NFKB1
ENSG00000109323.4	ENST00000226578.4	MANBA	MANBA
ENSG00000109332.15	ENST00000453744.2	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000394801.4	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000394803.5	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000394804.2	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000321805.7	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000338145.3	UBE2D3	UBE2D3
ENSG00000109332.15	ENST00000349311.8	UBE2D3	UBE2D3
ENSG00000145354.5	ENST00000273986.4	CISD2	CISD2
ENSG00000164037.12	ENST00000296422.7	SLC9B1	SLC9B1
ENSG00000164038.10	ENST00000362026.3	SLC9B2	SLC9B2
ENSG00000164038.10	ENST00000394785.3	SLC9B2	SLC9B2
ENSG00000164039.10	ENST00000296424.4	BDH2	BDH2
ENSG00000169836.4	ENST00000304883.2	TACR3	TACR3
ENSG00000168772.9	ENST00000394767.2	CXXC4	CXXC4
ENSG00000168769.8	ENST00000540549.1	TET2	TET2
ENSG00000168769.8	ENST00000380013.4	TET2	TET2
ENSG00000138777.15	ENST00000341695.5	PPA2	PPA2
ENSG00000138785.10	ENST00000394735.1	INTS12	INTS12
ENSG00000138785.10	ENST00000340139.5	INTS12	INTS12
ENSG00000138785.10	ENST00000451321.2	INTS12	INTS12
ENSG00000138780.10	ENST00000515279.1	GSTCD	GSTCD
ENSG00000138780.10	ENST00000360505.5	GSTCD	GSTCD
ENSG00000138780.10	ENST00000394728.3	GSTCD	GSTCD
ENSG00000145348.12	ENST00000273980.5	TBCK	TBCK
ENSG00000145348.12	ENST00000432496.2	TBCK	TBCK
ENSG00000145348.12	ENST00000394708.2	TBCK	TBCK
ENSG00000164022.12	ENST00000442366.1	AIMP1	AIMP1
ENSG00000164022.12	ENST00000358008.3	AIMP1	AIMP1
ENSG00000155011.4	ENST00000285311.3	DKK2	DKK2
ENSG00000138801.4	ENST00000265174.4	PAPSS1	PAPSS1
ENSG00000164023.10	ENST00000394684.4	SGMS2	SGMS2
ENSG00000164023.10	ENST00000359079.4	SGMS2	SGMS2
ENSG00000164023.10	ENST00000394686.3	SGMS2	SGMS2
ENSG00000155016.13	ENST00000332884.6	CYP2U1	CYP2U1
ENSG00000138796.11	ENST00000309522.3	HADH	HADH
ENSG00000109475.12	ENST00000394667.3	RPL34	RPL34
ENSG00000109475.12	ENST00000502534.1	RPL34	RPL34
ENSG00000109475.12	ENST00000394665.1	RPL34	RPL34
ENSG00000109475.12	ENST00000506397.1	RPL34	RPL34
ENSG00000109475.12	ENST00000394668.2	RPL34	RPL34
ENSG00000198856.8	ENST00000361564.4	OSTC	OSTC
ENSG00000164089.4	ENST00000296486.3	ETNPPL	ETNPPL
ENSG00000005059.11	ENST00000394650.4	CCDC109B	MCUB
ENSG00000138794.5	ENST00000265164.2	CASP6	CASP6
ENSG00000123739.6	ENST00000243501.5	PLA2G12A	PLA2G12A
ENSG00000205403.8	ENST00000394634.2	CFI	CFI
ENSG00000109534.12	ENST00000394631.3	GAR1	GAR1
ENSG00000109534.12	ENST00000226796.6	GAR1	GAR1
ENSG00000180245.4	ENST00000317735.4	RRH	RRH
ENSG00000183423.7	ENST00000594814.1	LRIT3	LRIT3
ENSG00000138798.7	ENST00000265171.5	EGF	EGF
ENSG00000170522.5	ENST00000394607.3	ELOVL6	ELOVL6
ENSG00000170522.5	ENST00000302274.3	ELOVL6	ELOVL6
ENSG00000138792.5	ENST00000265162.5	ENPEP	ENPEP
ENSG00000174749.5	ENST00000309733.5	C4orf32	FAM241A
ENSG00000138660.7	ENST00000274000.5	AP1AR	AP1AR
ENSG00000145365.10	ENST00000361717.3	TIFA	TIFA
ENSG00000145365.10	ENST00000500655.2	TIFA	TIFA
ENSG00000073331.13	ENST00000458497.1	ALPK1	ALPK1
ENSG00000073331.13	ENST00000177648.9	ALPK1	ALPK1
ENSG00000178403.3	ENST00000313341.3	NEUROG2	NEUROG2
ENSG00000138658.11	ENST00000505019.1	C4orf21	ZGRF1
ENSG00000174720.11	ENST00000344442.5	LARP7	LARP7
ENSG00000174720.11	ENST00000324052.6	LARP7	LARP7
ENSG00000145362.12	ENST00000357077.4	ANK2	ANK2
ENSG00000180801.11	ENST00000315366.7	ARSJ	ARSJ
ENSG00000174607.6	ENST00000310836.6	UGT8	UGT8
ENSG00000174607.6	ENST00000394511.3	UGT8	UGT8
ENSG00000138653.5	ENST00000264363.2	NDST4	NDST4
ENSG00000174599.4	ENST00000310754.4	TRAM1L1	TRAM1L1
ENSG00000164100.7	ENST00000296499.5	NDST3	NDST3
ENSG00000164099.3	ENST00000296498.3	PRSS12	PRSS12
ENSG00000145388.10	ENST00000388822.5	METTL14	METTL14
ENSG00000150961.10	ENST00000280551.6	SEC24D	SEC24D
ENSG00000172403.6	ENST00000307142.4	SYNPO2	SYNPO2
ENSG00000172399.5	ENST00000307128.5	MYOZ2	MYOZ2
ENSG00000145390.7	ENST00000274030.6	USP53	USP53
ENSG00000145390.7	ENST00000450251.1	USP53	USP53
ENSG00000164096.10	ENST00000504110.1	C4orf3	C4orf3
ENSG00000145384.3	ENST00000274024.3	FABP2	FABP2
ENSG00000164109.9	ENST00000296509.6	MAD2L1	MAD2L1
ENSG00000138738.6	ENST00000264808.3	PRDM5	PRDM5
ENSG00000173376.9	ENST00000379692.4	NDNF	NDNF
ENSG00000050730.11	ENST00000057513.3	TNIP3	TNIP3
ENSG00000050730.11	ENST00000454328.1	TNIP3	TNIP3
ENSG00000186867.6	ENST00000394427.2	QRFPR	QRFPR
ENSG00000164111.10	ENST00000296511.5	ANXA5	ANXA5
ENSG00000123737.8	ENST00000243498.5	EXOSC9	EXOSC9
ENSG00000145386.5	ENST00000274026.5	CCNA2	CCNA2
ENSG00000138686.5	ENST00000264499.4	BBS7	BBS7
ENSG00000138741.6	ENST00000379645.3	TRPC3	TRPC3
ENSG00000164113.6	ENST00000296513.2	ADAD1	ADAD1
ENSG00000109471.4	ENST00000226730.4	IL2	IL2
ENSG00000138684.3	ENST00000264497.3	IL21	IL21
ENSG00000181004.5	ENST00000314218.3	BBS12	BBS12
ENSG00000181004.5	ENST00000542236.1	BBS12	BBS12
ENSG00000138685.8	ENST00000608478.1	FGF2	FGF2
ENSG00000170917.9	ENST00000304430.5	NUDT6	NUDT6
ENSG00000145375.7	ENST00000274008.4	SPATA5	SPATA5
ENSG00000164056.6	ENST00000339241.1	SPRY1	SPRY1
ENSG00000164056.6	ENST00000394339.2	SPRY1	SPRY1
ENSG00000151458.7	ENST00000504087.1	ANKRD50	ANKRD50
ENSG00000164066.8	ENST00000335251.6	INTU	INTU
ENSG00000151475.4	ENST00000281154.4	SLC25A31	SLC25A31
ENSG00000164070.7	ENST00000508776.1	HSPA4L	HSPA4L
ENSG00000164070.7	ENST00000296464.4	HSPA4L	HSPA4L
ENSG00000142731.6	ENST00000270861.5	PLK4	PLK4
ENSG00000164073.5	ENST00000296468.3	MFSD8	MFSD8
ENSG00000164040.12	ENST00000296425.5	PGRMC2	PGRMC2
ENSG00000077684.11	ENST00000226319.6	PHF17	JADE1
ENSG00000077684.11	ENST00000512960.1	PHF17	JADE1
ENSG00000151466.7	ENST00000281142.5	SCLT1	SCLT1
ENSG00000151470.8	ENST00000281146.5	C4orf33	C4orf33
ENSG00000151470.8	ENST00000425929.1	C4orf33	C4orf33
ENSG00000138650.7	ENST00000264360.5	PCDH10	PCDH10
ENSG00000254535.2	ENST00000421491.3	PABPC4L	PABPC4L
ENSG00000151012.9	ENST00000280612.5	SLC7A11	SLC7A11
ENSG00000151014.4	ENST00000280614.2	CCRN4L	NOCT
ENSG00000109381.15	ENST00000379550.1	ELF2	ELF2
ENSG00000137463.4	ENST00000398955.1	MGARP	MGARP
ENSG00000109390.7	ENST00000503997.1	NDUFC1	NDUFC1
